Build_id,Month,Predicted,Original,Upper_b,Lower_b,Anomaly
Building_Code-B10-Account_ID-1026,2017-12-01,40878.07740512816,62006.56908266128,111887.42256180676,-51847.43623902962,No
Building_Code-B10-Account_ID-1026,2018-01-01,60696.01608248616,62644.074838709676,171841.14918704238,-40998.352321608414,No
Building_Code-B10-Account_ID-1026,2018-02-01,58101.54902920537,59068.36451612903,150198.27484082038,-32479.194683979775,No
Building_Code-B10-Account_ID-1026,2018-03-01,62926.32061896639,63197.1664516129,143054.68767592474,-10452.577370761464,No
Building_Code-B10-Account_ID-1026,2018-04-01,60130.40224703116,69279.35554838709,147625.66337823155,-25534.37659160359,No
Building_Code-B10-Account_ID-1026,2018-05-01,63212.340445172675,72054.33,148535.82227707136,-24671.54082020494,No
Building_Code-B10-Account_ID-1026,2018-06-01,57484.168576569886,62094.66800000001,139804.32284693327,-27585.967731947174,No
Building_Code-B10-Account_ID-1026,2018-07-01,76866.85000385287,72011.07999999999,161123.55909724807,5904.879697169581,No
Building_Code-B10-Account_ID-1026,2018-08-01,63623.727570161995,73435.645,155064.23837114804,-47676.53267849181,No
Building_Code-B10-Account_ID-1026,2018-09-01,88346.41994893181,85393.78145161291,172382.96463561247,4843.896657044998,No
Building_Code-B10-Account_ID-1026,2018-10-01,98408.51578500943,96994.40285873195,182369.59773139373,23332.04610818663,No
Building_Code-B10-Account_ID-1026,2018-11-01,97913.52197819183,97188.73943965518,171291.1590573747,18393.393847080035,No
Building_Code-B10-Account_ID-1026,2018-12-01,41033.28175399919,19499.26125,122667.25875501617,-34780.24930070784,No
Building_Code-B100-Account_ID-1237,2014-12-01,15.489008998708197,1.972,30.748751649707522,-1.0486241762699806,No
Building_Code-B100-Account_ID-1237,2015-01-01,26.842514968754635,30.486965517241376,41.407096361664934,12.04470665285073,No
Building_Code-B100-Account_ID-1237,2015-02-01,25.46057876931036,26.994905450500553,41.52684597564691,9.423717942369127,No
Building_Code-B100-Account_ID-1237,2015-03-01,31.0603419770326,32.271301446051176,50.976796974709515,14.652755463544366,No
Building_Code-B100-Account_ID-1237,2015-04-01,38.30474955538124,39.9098275862069,54.41254478163148,20.992105369753084,No
Building_Code-B100-Account_ID-1237,2015-05-01,44.870794618442254,46.395689655172404,61.68848501490277,28.112095993188333,No
Building_Code-B100-Account_ID-1237,2015-06-01,52.92742027412226,55.299622844827596,68.42310367600436,35.14650065876779,No
Building_Code-B100-Account_ID-1237,2015-07-01,56.68473004843629,57.736239224137925,74.7820044574942,39.07425323433331,No
Building_Code-B100-Account_ID-1237,2015-08-01,59.501690781199756,61.88944827586207,76.77741211540743,42.07267656146037,No
Building_Code-B100-Account_ID-1237,2015-09-01,50.1377681843475,50.37948387096774,67.14324862882971,31.88223472394565,No
Building_Code-B100-Account_ID-1237,2015-10-01,40.22032021827952,40.68851612903226,57.89922749897713,22.270897564861613,No
Building_Code-B100-Account_ID-1237,2015-11-01,32.38478960107534,31.250705882352943,51.058366482135085,16.30947832031851,No
Building_Code-B100-Account_ID-1237,2015-12-01,22.515436266513742,29.68029411764706,37.656668475743714,5.814913187408728,No
Building_Code-B100-Account_ID-1237,2016-01-01,32.96364004288647,29.510517241379308,48.76631169332824,16.826112081315312,No
Building_Code-B100-Account_ID-1237,2016-02-01,31.615452542664162,29.747385984427144,48.0410819524266,14.150988451876374,No
Building_Code-B100-Account_ID-1237,2016-03-01,36.31907624087723,33.41778642936596,51.304445193221945,20.91837333775714,No
Building_Code-B100-Account_ID-1237,2016-04-01,41.67385993784806,38.24137931034483,57.922796460340756,25.364088712151656,No
Building_Code-B100-Account_ID-1237,2016-05-01,51.712930144727316,46.051931034482756,69.15196006298258,35.39230274636416,No
Building_Code-B100-Account_ID-1237,2016-06-01,59.27519366870116,53.5685,77.37375197890114,43.8470728584073,No
Building_Code-B100-Account_ID-1237,2016-07-01,67.41186101634894,65.15840909090909,84.38967259595593,52.312275273077994,No
Building_Code-B100-Account_ID-1237,2016-08-01,65.29798909502202,66.49309090909091,81.16058310123876,49.6773663220866,No
Building_Code-B100-Account_ID-1237,2016-09-01,53.54220974469189,56.61277419354838,69.01528125431521,35.99057482194717,No
Building_Code-B100-Account_ID-1237,2016-10-01,43.5380580785415,46.75357063403782,62.37825782691552,27.812505996452277,No
Building_Code-B100-Account_ID-1237,2016-11-01,38.96168940119777,40.56465517241379,55.03190011290558,23.15550086930773,No
Building_Code-B100-Account_ID-1237,2016-12-01,28.446160346112695,35.2498275862069,43.971552182518685,11.80319363789918,No
Building_Code-B100-Account_ID-1237,2017-01-01,41.0663224728883,40.282068965517226,60.08141761244194,22.69076501592607,No
Building_Code-B100-Account_ID-1237,2017-02-01,39.17146662146147,38.209555061179096,56.212213990818405,22.589585343432685,No
Building_Code-B100-Account_ID-1237,2017-03-01,42.41011878871658,44.61423804226919,56.95691163593513,28.01919165154755,No
Building_Code-B100-Account_ID-1237,2017-04-01,48.24597329691066,49.22275862068966,63.331826393883354,32.75170423004198,No
Building_Code-B100-Account_ID-1237,2017-05-01,56.92183634513193,61.058551724137935,72.42478259668898,41.18034682317994,No
Building_Code-B100-Account_ID-1237,2017-06-01,64.41244653961922,67.94800000000001,79.21507226240601,50.199334994628444,No
Building_Code-B100-Account_ID-1237,2017-07-01,70.83381818967189,70.14103448275864,86.24875061432138,56.12142023672754,No
Building_Code-B100-Account_ID-1237,2017-08-01,70.11983245005497,67.89196551724136,84.5045249511915,53.91245110289837,No
Building_Code-B100-Account_ID-1237,2017-09-01,58.991337295203664,55.819903225806456,75.47751824707672,43.61001744515619,No
Building_Code-B100-Account_ID-1237,2017-10-01,48.87722270932615,45.13226918798665,63.25755512171966,34.23882122972325,No
Building_Code-B100-Account_ID-1237,2017-11-01,43.059305405160785,41.7473275862069,57.0424980383973,27.357757659695295,No
Building_Code-B100-Account_ID-1237,2017-12-01,32.59464745999419,31.2075,49.0828724695966,17.311087919512822,No
Building_Code-B101-Account_ID-1238,2015-01-01,170.64372289385383,153.96428571428572,494.6176036684768,-109.54952809407129,No
Building_Code-B101-Account_ID-1238,2015-02-01,188.06703748883922,191.73404761904757,454.5865406067276,-128.40526507759034,No
Building_Code-B101-Account_ID-1238,2015-03-01,168.99547604529485,160.43479166666668,538.2256560163522,-133.63655376114843,No
Building_Code-B101-Account_ID-1238,2015-04-01,113.9330560260174,98.90825431034484,454.8065799095532,-195.77910645826557,No
Building_Code-B101-Account_ID-1238,2015-05-01,56.27080009144859,75.91862068965517,372.83597330906696,-375.90835542418597,No
Building_Code-B101-Account_ID-1238,2015-06-01,83.14689096060894,78.0475,404.4635633026691,-238.72435360264157,No
Building_Code-B101-Account_ID-1238,2015-07-01,204.70605202653783,202.91583333333332,499.04344625471833,-87.10299318612051,No
Building_Code-B101-Account_ID-1238,2015-08-01,153.9753209337024,147.74632183908042,619.7864755565593,-154.40820559344337,No
Building_Code-B101-Account_ID-1238,2015-09-01,105.98670992451021,110.95128232758621,441.261845911088,-209.846835138745,No
Building_Code-B101-Account_ID-1238,2015-10-01,106.35816477142288,86.73372916666668,392.1683786055865,-196.71723800878456,No
Building_Code-B101-Account_ID-1238,2015-11-01,70.15063671800038,70.60533333333333,420.6410898173142,-254.26737115078038,No
Building_Code-B101-Account_ID-1238,2015-12-01,78.31405300241968,91.87612903225808,395.46428512495527,-352.8314495108612,No
Building_Code-B101-Account_ID-1238,2016-01-01,178.71686635502755,185.04283648498333,471.5384180156957,-134.23229237369642,No
Building_Code-B101-Account_ID-1238,2016-02-01,172.54206137364685,160.2907219827586,468.23538070471017,-75.28829661845243,No
Building_Code-B101-Account_ID-1238,2016-03-01,165.0094798215759,134.03031249999998,498.5322365809722,-100.1599168106505,No
Building_Code-B102-Account_ID-1239,2014-12-01,3094.7700387198074,358.61870967741936,5856.4162931416895,421.69145801249533,Yes
Building_Code-B102-Account_ID-1239,2015-01-01,4628.0818514924795,5575.912580645161,7549.035810930484,1509.6115443411402,No
Building_Code-B102-Account_ID-1239,2015-02-01,4385.005180135529,5263.178064516129,7287.198967211949,1426.9892316969404,No
Building_Code-B102-Account_ID-1239,2015-03-01,4986.204002762468,5974.47064516129,8221.841169026151,1903.6485671966645,No
Building_Code-B102-Account_ID-1239,2015-04-01,5075.551285957701,5706.03,8143.914842656477,1943.4848568805287,No
Building_Code-B102-Account_ID-1239,2015-05-01,5035.483946529353,6001.79375,8281.054347321156,1197.027281197464,No
Building_Code-B102-Account_ID-1239,2015-06-01,5260.415144613749,6034.05625,8253.327229341974,2251.6617537324437,No
Building_Code-B102-Account_ID-1239,2015-07-01,4690.349496750003,4864.66090909091,7945.705924073739,1405.0051222986071,No
Building_Code-B102-Account_ID-1239,2015-08-01,5133.797092723796,5174.54909090909,8378.62085269223,2312.510005481128,No
Building_Code-B102-Account_ID-1239,2015-09-01,4522.7177852637415,4442.35,7814.156773482461,1225.897088705781,No
Building_Code-B102-Account_ID-1239,2015-10-01,4331.126027546292,3960.165454545455,7709.559726512623,1359.5922022821087,No
Building_Code-B102-Account_ID-1239,2015-11-01,4039.7355340541985,3458.1545454545453,7256.882862475865,1211.7279120550734,No
Building_Code-B102-Account_ID-1239,2015-12-01,2299.9843417143575,3671.1509375,5253.401658359474,-602.771644568312,No
Building_Code-B102-Account_ID-1239,2016-01-01,3876.4081154675914,3620.2090625,6804.917998486561,869.7276644960834,No
Building_Code-B102-Account_ID-1239,2016-02-01,3666.897759164759,3373.75,6458.047871789328,486.11339427328517,No
Building_Code-B102-Account_ID-1239,2016-03-01,4119.487685660639,3653.26625,7036.355749469367,1003.5697864811796,No
Building_Code-B102-Account_ID-1239,2016-04-01,3685.074838358654,3287.2875,6715.7662968013265,616.8725597157757,No
Building_Code-B102-Account_ID-1239,2016-05-01,4329.994513836471,3806.78625,7449.067274853731,1229.7352820544045,No
Building_Code-B102-Account_ID-1239,2016-06-01,4984.303174818644,4531.1,7944.294164032287,1949.4023495818772,No
Building_Code-B102-Account_ID-1239,2016-07-01,4939.875618302778,4573.4784375,7719.263103027295,2175.663153499572,No
Building_Code-B102-Account_ID-1239,2016-08-01,4787.187072729999,4701.3715625,7763.323841448523,1863.4400781380778,No
Building_Code-B102-Account_ID-1239,2016-09-01,3690.8851169821314,3656.371875,6598.69034772576,942.7254969037126,No
Building_Code-B102-Account_ID-1239,2016-10-01,3340.147610450213,3542.4748991935485,6250.57736227368,448.09084734938665,No
Building_Code-B102-Account_ID-1239,2016-11-01,2935.1336970134116,3083.3032258064522,6387.105749935752,-32.75591969472582,No
Building_Code-B102-Account_ID-1239,2016-12-01,2482.135456421357,2974.6096969696973,5258.640705169969,-198.28916285507972,No
Building_Code-B102-Account_ID-1239,2017-01-01,3971.106531771037,3343.3203030303025,6927.946120489011,503.4839748402293,No
Building_Code-B102-Account_ID-1239,2017-02-01,3703.2160202288833,3070.8855172413787,6981.413731877583,475.0248291404044,No
Building_Code-B102-Account_ID-1239,2017-03-01,3858.3816123514553,3559.475107758621,6549.687228222593,875.7168915768424,No
Building_Code-B102-Account_ID-1239,2017-04-01,3639.2305433570627,3208.81875,6124.047653421602,969.3421491149311,No
Building_Code-B102-Account_ID-1239,2017-05-01,4095.0744554088374,3825.228366935484,7066.268927636181,897.3426103650811,No
Building_Code-B102-Account_ID-1239,2017-06-01,4636.738102611771,4467.057096774194,7498.976458033691,1867.015353393001,No
Building_Code-B102-Account_ID-1239,2017-07-01,4439.29742111508,4790.726161290323,7015.185530450964,1723.860460154924,No
Building_Code-B102-Account_ID-1239,2017-08-01,4507.182977983777,4580.9890000000005,7541.05651943506,1737.484846712248,No
Building_Code-B102-Account_ID-1239,2017-09-01,3600.3184544182686,3979.9161290322577,6548.6059676264595,790.4095113723456,No
Building_Code-B102-Account_ID-1239,2017-10-01,3331.2644093833696,3701.421290322581,6027.60592302088,549.3824102566538,No
Building_Code-B102-Account_ID-1239,2017-11-01,2993.9385886810073,3261.6654838709674,5832.325312029463,198.69711381172084,No
Building_Code-B102-Account_ID-1239,2017-12-01,2133.009045443031,3273.3870967741937,4870.256325978522,-766.270800592744,No
Building_Code-B104-Account_ID-1241,2014-12-01,176.14885140949258,17.637333333333334,320.0366401840643,38.0324496252081,Yes
Building_Code-B104-Account_ID-1241,2015-01-01,260.2954370661637,274.86230952380953,395.2399335924715,110.6753325230588,No
Building_Code-B104-Account_ID-1241,2015-02-01,252.51616062698903,257.6283571428571,383.9151531367354,106.98903408980303,No
Building_Code-B104-Account_ID-1241,2015-03-01,258.84054511740646,252.582,409.52399012740057,107.26593207887198,No
Building_Code-B104-Account_ID-1241,2015-04-01,247.22682808254325,221.7262068965517,412.38222382940404,88.57859050049046,No
Building_Code-B104-Account_ID-1241,2015-05-01,178.54960174506152,251.47845977011497,321.78331547386625,24.456986725075957,No
Building_Code-B104-Account_ID-1241,2015-06-01,276.81012521944854,273.032,432.467024738551,121.86681119237723,No
Building_Code-B104-Account_ID-1241,2015-07-01,276.24098218826344,279.5402298850575,426.4199182796533,110.02970069500354,No
Building_Code-B104-Account_ID-1241,2015-08-01,280.90594938582393,288.2143534482758,421.3407516481728,126.77175627242578,No
Building_Code-B104-Account_ID-1241,2015-09-01,237.55650704498632,246.6340833333333,376.119023064368,93.13420484893004,No
Building_Code-B104-Account_ID-1241,2015-10-01,287.10451564208114,277.22244444444436,462.7312608647601,105.50393393657252,No
Building_Code-B104-Account_ID-1241,2015-11-01,267.6221934367009,276.6987936507936,436.80109720080543,101.1745407341669,No
Building_Code-B104-Account_ID-1241,2015-12-01,156.95288553345245,228.3722521008403,316.0158596564217,14.775115638865605,No
Building_Code-B104-Account_ID-1241,2016-01-01,259.6192594197725,231.70676470588242,403.1297877000503,115.74892154183122,No
Building_Code-B104-Account_ID-1241,2016-02-01,260.63229923433175,248.35441176470587,401.05628335965764,102.19875985908031,No
Building_Code-B104-Account_ID-1241,2016-03-01,248.6578609366769,265.409,392.00463367062116,91.50994138614173,No
Building_Code-B104-Account_ID-1241,2016-04-01,245.53538020093794,245.6796206896552,389.71561623616907,105.4800062755244,No
Building_Code-B104-Account_ID-1241,2016-05-01,238.1703401523493,255.13562173458732,394.7197326190812,85.22112431589503,No
Building_Code-B104-Account_ID-1241,2016-06-01,226.5199209568016,235.07368861024037,379.0496039912092,77.12816637311339,No
Building_Code-B104-Account_ID-1241,2016-07-01,253.62309760596693,246.98340229885056,406.18236893742727,104.94352006735976,No
Building_Code-B104-Account_ID-1241,2016-08-01,281.0396278626512,269.75018181818183,440.092031430864,133.77023359370938,No
Building_Code-B104-Account_ID-1241,2016-09-01,270.33650025680157,250.67607105538139,408.81514740046873,131.15601534308144,No
Building_Code-B104-Account_ID-1241,2016-10-01,257.79132632413445,248.05366379310345,410.54524013662245,104.71369381845356,No
Building_Code-B104-Account_ID-1241,2016-11-01,216.39848688368846,209.01141666666663,368.12267348390463,70.67147403926413,No
Building_Code-B104-Account_ID-1241,2016-12-01,204.75763822760524,215.53233333333333,365.5456628215034,50.81267447818404,No
Building_Code-B104-Account_ID-1241,2017-01-01,250.33795075030852,247.95642857142852,405.44225534042545,90.37880334256907,No
Building_Code-B104-Account_ID-1241,2017-02-01,221.61732003790803,239.28372294372286,364.0472666879561,75.96433890650053,No
Building_Code-B104-Account_ID-1241,2017-03-01,238.5981721705456,242.68341991341993,373.8003165082232,87.0697501351023,No
Building_Code-B104-Account_ID-1241,2017-04-01,231.4378023515531,259.71409523809524,372.63913261711474,86.50360520727273,No
Building_Code-B104-Account_ID-1241,2017-05-01,201.75126764742777,255.69672727272732,344.92030088558477,71.1547992559106,No
Building_Code-B104-Account_ID-1241,2017-06-01,225.30203215111663,222.4426750261233,367.4605120322447,84.68682435041084,No
Building_Code-B104-Account_ID-1241,2017-07-01,242.53502993106898,248.00702194357368,380.2809230343988,86.29415197177295,No
Building_Code-B104-Account_ID-1241,2017-08-01,261.22598878172863,262.6529780564264,393.8553665281419,120.6381304476547,No
Building_Code-B104-Account_ID-1241,2017-09-01,237.9672829462182,255.67593103448277,360.0970838968558,104.06035683735274,No
Building_Code-B104-Account_ID-1241,2017-10-01,244.72158466377658,251.37075,378.612392834149,105.12720634478984,No
Building_Code-B104-Account_ID-1241,2017-11-01,210.04852006625578,213.18331896551723,354.70730339210536,70.8885397515703,No
Building_Code-B104-Account_ID-1241,2017-12-01,164.18160198851328,242.40726436781608,313.2007669415566,22.271741277098975,No
Building_Code-B104-Account_ID-1241,2018-01-01,227.40840487668896,220.00780952380958,367.889893962228,80.40419563310806,No
Building_Code-B104-Account_ID-1241,2018-02-01,207.88176280691997,199.21098214285712,340.4483003328271,76.69957055677435,No
Building_Code-B104-Account_ID-1241,2018-03-01,218.4841766966616,204.35601293103446,354.895324357862,75.56921280217227,No
Building_Code-B104-Account_ID-1241,2018-04-01,207.845466297679,213.97586206896548,352.47109489770435,64.1626557318632,No
Building_Code-B104-Account_ID-1241,2018-05-01,157.1339089107841,6.239999999999998,283.035637853176,15.890786437191199,Yes
Building_Code-B104-Account_ID-1242,2015-01-01,1423.1096656812642,998.075,2252.134628752856,591.1565745208421,No
Building_Code-B104-Account_ID-1242,2015-02-01,1047.211842129549,1345.0405555555556,1900.8124810500976,145.68675335602475,No
Building_Code-B104-Account_ID-1242,2015-03-01,693.387165428799,602.6744444444445,1675.3253863225268,-263.2995693319885,No
Building_Code-B104-Account_ID-1242,2015-04-01,242.6201482206401,234.14,1171.6084670898001,-704.1188979728317,No
Building_Code-B104-Account_ID-1242,2015-05-01,-96.86937264275878,141.58620689655172,904.5767491165442,-1110.2368761789144,No
Building_Code-B104-Account_ID-1242,2015-06-01,-48.315738204875174,97.38150738916256,1034.4844430601647,-1083.0250965383789,No
Building_Code-B104-Account_ID-1242,2015-07-01,-119.73155947482752,108.21504433497536,851.7600258834325,-1046.949873899371,No
Building_Code-B104-Account_ID-1242,2015-08-01,-102.69872865011763,110.67045566502465,859.6676717531595,-1191.889305810632,No
Building_Code-B104-Account_ID-1242,2015-09-01,-32.85972270398486,98.80314935064936,989.861651066923,-1037.7509553242198,No
Building_Code-B104-Account_ID-1242,2015-10-01,174.76093443408968,197.6008777429467,1155.6548247427818,-737.5627193124436,No
Building_Code-B104-Account_ID-1242,2015-11-01,655.927522236771,678.682091954023,1772.3320855865404,-313.33215866235383,No
Building_Code-B104-Account_ID-1242,2015-12-01,1100.2986552623167,1022.4406666666665,2154.9022820634136,88.15673065867672,No
Building_Code-B104-Account_ID-1242,2016-01-01,1408.3530002600378,1511.4353571428574,2272.9915680842455,487.8379932657853,No
Building_Code-B104-Account_ID-1242,2016-02-01,1187.6427120398641,948.6539532019704,2173.6943585250096,228.4675623478826,No
Building_Code-B104-Account_ID-1242,2016-03-01,491.73268556640863,239.45675026123303,1342.1898401653248,-366.48230153157186,No
Building_Code-B104-Account_ID-1242,2016-04-01,285.0302248415765,190.59049111807727,1126.7225555357027,-611.9186123919121,No
Building_Code-B104-Account_ID-1242,2016-05-01,172.29522753091817,135.81144827586206,1111.5302340679634,-730.681972132657,No
Building_Code-B104-Account_ID-1242,2016-06-01,69.24942293483156,74.83654545454544,1028.2578731719075,-883.4932509804961,No
Building_Code-B104-Account_ID-1242,2016-07-01,52.435058656173794,107.9433116883117,974.6623251765525,-781.635465042359,No
Building_Code-B104-Account_ID-1242,2016-08-01,96.09425490439054,92.95155462184873,1053.1705894585612,-825.6294910539657,No
Building_Code-B104-Account_ID-1242,2016-09-01,46.03827482564935,102.75024340770791,926.2708402771262,-855.1950010580765,No
Building_Code-B104-Account_ID-1242,2016-10-01,103.79448827903474,150.48586206896553,969.7000946109272,-848.8107121719745,No
Building_Code-B104-Account_ID-1242,2016-11-01,495.9578326220855,526.4735736677117,1358.2898375124003,-443.00375272909946,No
Building_Code-B104-Account_ID-1242,2016-12-01,1690.200071027559,1511.3325757575753,2622.288512689625,750.3810885915017,No
Building_Code-B104-Account_ID-1242,2017-01-01,1891.7013532919436,1747.7952298850573,2783.020968060923,987.3122514522622,No
Building_Code-B104-Account_ID-1242,2017-02-01,1228.1526220235378,854.7021659482759,2172.423738360767,383.96061871781353,No
Building_Code-B104-Account_ID-1242,2017-03-01,790.8919832676763,785.1112823275862,1767.4098281063343,3.229345721198861,No
Building_Code-B104-Account_ID-1242,2017-04-01,526.2007596301465,350.07179802955665,1324.7675572803548,-278.5759014378588,No
Building_Code-B104-Account_ID-1242,2017-05-01,359.9604822859433,163.0457359307359,1251.7954269878571,-484.48682009116254,No
Building_Code-B104-Account_ID-1242,2017-06-01,329.3201404357148,86.0621212121212,1212.2126352770558,-490.7077626971058,No
Building_Code-B104-Account_ID-1242,2017-07-01,318.2557476812413,80.09875,1130.5311730606327,-555.3901390831685,No
Building_Code-B104-Account_ID-1242,2017-08-01,378.21812340700234,80.67925,1239.311614999847,-511.99396839340557,No
Building_Code-B104-Account_ID-1242,2017-09-01,395.4825763881589,97.66977777777777,1230.1560172663987,-476.4862026949856,No
Building_Code-B104-Account_ID-1242,2017-10-01,530.5611052414353,475.9902222222221,1402.8110499595857,-380.28944742284966,No
Building_Code-B104-Account_ID-1242,2017-11-01,981.6004905183128,968.626375,1785.3849848063712,101.75400888762964,No
Building_Code-B104-Account_ID-1242,2017-12-01,1947.4790991926793,2298.953625,2751.1107396882685,1083.5977625434045,No
Building_Code-B104-Account_ID-1242,2018-01-01,2201.4887111357184,2630.6054482758623,3068.7664954965317,1270.0917681901365,No
Building_Code-B104-Account_ID-1242,2018-02-01,1705.3553576632787,1892.3752614015573,2500.6705409843603,889.246913104821,No
Building_Code-B104-Account_ID-1242,2018-03-01,1332.463011224418,1706.8579569892472,2145.941686098972,546.3263459266162,No
Building_Code-B104-Account_ID-1242,2018-04-01,996.9479442624851,1223.3033333333333,1819.668999358095,165.84706077663628,No
Building_Code-B104-Account_ID-1243,2015-01-01,53633.02909560024,44838.92793103448,86242.77385026545,26308.15480855423,No
Building_Code-B104-Account_ID-1243,2015-02-01,51301.52897086668,45695.968068965514,83529.29579625372,22441.362752654517,No
Building_Code-B104-Account_ID-1243,2015-03-01,59463.85352799488,53153.969000000005,88941.84760131553,28879.251007877152,No
Building_Code-B104-Account_ID-1243,2015-04-01,57638.06998169103,49652.07124999999,89952.33849194086,27560.290161190864,No
Building_Code-B104-Account_ID-1243,2015-05-01,53045.06060856503,51734.69308333334,85500.2477151888,23918.192398093553,No
