,Account,Month,Prorated_Consumption,Prorated_Charge
333,47068-MN10002,2015-12-01,1341.6666666666667,872.1753333333332
334,47068-MN10002,2016-01-01,1176.2505747126438,813.3729425287357
335,47068-MN10002,2016-02-01,469.73275862068965,359.68672413793104
336,47068-MN10002,2016-03-01,1016.1120689655172,699.9501724137931
337,47068-MN10002,2016-04-01,793.3379310344828,500.0208275862069
338,47068-MN10002,2016-05-01,504.425,-263.352875
339,47068-MN10002,2016-06-01,231.17499999999998,-330.50445833333333
340,47068-MN10002,2016-07-01,78.19999999999999,-234.97616666666664
341,47068-MN10002,2016-08-01,37.53333333333333,-165.16683333333336
342,47068-MN10002,2016-09-01,97.08735632183908,-43.594977011494265
343,47068-MN10002,2016-10-01,447.51724137931035,354.97689655172417
344,47068-MN10002,2016-11-01,524.4870689655172,490.2424137931035
345,47068-MN10002,2016-12-01,1206.2083333333333,1066.6383333333333
346,47068-MN10002,2017-01-01,1355.7795698924733,1128.8132795698923
347,47068-MN10002,2017-02-01,749.3204301075268,814.3009718029889
348,47068-MN10002,2017-03-01,457.9632183908046,641.7323861137736
349,47068-MN10002,2017-04-01,242.35344827586206,328.7425291800117
350,47068-MN10002,2017-05-01,228.71666666666667,301.8118333333333
351,47068-MN10002,2017-06-01,98.03333333333333,158.53699999999998
352,47068-MN10002,2017-07-01,34.12903225806451,90.29560215053763
353,47068-MN10002,2017-08-01,84.06451612903227,144.37354838709678
354,47068-MN10002,2017-09-01,514.5305895439377,610.2238264738598
355,47068-MN10002,2017-10-01,1133.1145717463849,1292.9797219132367
356,47068-MN10002,2017-11-01,791.5612903225806,970.5869677419355
357,47068-MN10002,2017-12-01,1127.6,1390.7523333333334
358,47068-MN10002,2018-01-01,983.0322580645162,1225.9068279569892
359,47068-MN10002,2018-02-01,930.6677419354838,1146.7975053763441
360,47068-MN10002,2018-03-01,733.851724137931,889.8373333333333
361,47068-MN10002,2018-04-01,793.292025862069,867.3921875
362,47068-MN10002,2018-05-01,673.9562500000001,738.8478125
363,47068-MN10002,2018-06-01,257.8,307.024
364,47068-MN10002,2018-07-01,91.65806451612903,131.51954838709676
365,47068-MN10002,2018-08-01,352.45161290322585,424.25967741935494
366,47068-MN10002,2018-09-01,622.53170189099,731.176084538376
367,47068-MN10002,2018-10-01,514.1336206896551,629.5994396551724
368,47068-MN10002,2018-11-01,938.4181034482758,847.8340086206897
369,47068-MN10002,2018-12-01,176.20689655172413,152.71724137931034
370,47078-MN10069,2015-12-01,1536.17,993.025
371,47078-MN10069,2016-01-01,1693.3506896551723,1152.1394827586207
372,47078-MN10069,2016-02-01,934.8793103448277,666.5905172413793
373,47078-MN10069,2016-03-01,1006.1206896551723,696.838448275862
374,47078-MN10069,2016-04-01,798.5793103448276,499.43255172413785
375,47078-MN10069,2016-05-01,549.58125,-338.50849999999997
376,47078-MN10069,2016-06-01,410.45208333333335,-341.22683333333333
377,47078-MN10069,2016-07-01,419.26666666666665,-50.85316666666666
378,47078-MN10069,2016-08-01,330.29999999999995,204.84883333333332
379,47078-MN10069,2016-09-01,412.99310344827586,350.4974597701149
380,47078-MN10069,2016-10-01,444.51724137931035,381.3906896551724
381,47078-MN10069,2016-11-01,807.4396551724138,732.1486422413793
382,47078-MN10069,2016-12-01,1632.4166666666667,1425.1002083333333
383,47078-MN10069,2017-01-01,1746.1559139784947,1438.5666666666666
384,47078-MN10069,2017-02-01,1530.7440860215054,1694.2579348870058
385,47078-MN10069,2017-03-01,1187.76091954023,1549.8171761445549
386,47078-MN10069,2017-04-01,927.6724137931035,1085.6423889684397
387,47078-MN10069,2017-05-01,582.8333333333333,686.1045
388,47078-MN10069,2017-06-01,256.76666666666665,332.13733333333334
389,47078-MN10069,2017-07-01,566.3838709677419,666.3138924731182
390,47078-MN10069,2017-08-01,412.41935483870964,500.14096774193547
391,47078-MN10069,2017-09-01,203.7864293659622,272.69304783092326
392,47078-MN10069,2017-10-01,259.9232480533927,337.5111457174638
393,47078-MN10069,2017-11-01,1026.3870967741937,1267.7156129032255
394,47078-MN10069,2017-12-01,2199.666666666667,2662.324333333333
395,47078-MN10069,2018-01-01,2178.6236559139784,2652.6548924731183
396,47078-MN10069,2018-02-01,2179.1096774193547,2660.1827741935485
397,47078-MN10069,2018-03-01,1722.186206896552,2069.927448275862
398,47078-MN10069,2018-04-01,994.7575431034483,1115.271551724138
399,47078-MN10069,2018-05-01,806.65625,901.299
400,47078-MN10069,2018-06-01,540.2,637.056
401,47078-MN10069,2018-07-01,336.50967741935483,424.4464516129033
402,47078-MN10069,2018-08-01,1231.483870967742,1428.9435483870968
403,47078-MN10069,2018-09-01,903.3236929922136,1067.8034482758621
404,47078-MN10069,2018-10-01,642.9827586206897,802.9821767241378
405,47078-MN10069,2018-11-01,1418.6379310344828,1281.4526508620688
406,47078-MN10069,2018-12-01,270.8620689655172,235.80172413793105
407,47072-MN10030,2015-12-01,704.5666666666666,459.92333333333335
408,47072-MN10030,2016-01-01,732.1712643678161,505.4387356321839
409,47072-MN10030,2016-02-01,364.1201334816463,268.82696329254725
410,47072-MN10030,2016-03-01,434.741935483871,308.3289677419355
411,47072-MN10030,2016-04-01,345.2,223.456
412,47072-MN10030,2016-05-01,248.95625,-159.440875
413,47072-MN10030,2016-06-01,227.41041666666666,-134.95479166666667
414,47072-MN10030,2016-07-01,189.18333333333334,1.409166666666664
415,47072-MN10030,2016-08-01,189.38333333333333,135.48316666666665
416,47072-MN10030,2016-09-01,235.0045977011494,199.65726436781608
417,47072-MN10030,2016-10-01,442.1034482758621,357.64
418,47072-MN10030,2016-11-01,576.2586206896551,512.9120689655173
419,47072-MN10030,2016-12-01,1166.8333333333333,1029.3766666666666
420,47072-MN10030,2017-01-01,1257.215053763441,1050.9875268817204
421,47072-MN10030,2017-02-01,774.9182795698925,789.327186169127
422,47072-MN10030,2017-03-01,208.53333333333333,399.7086488096629
423,47072-MN10030,2017-04-01,0.75,81.8124714728229
424,47072-MN10030,2017-05-01,0.25,53.424833333333325
425,47072-MN10030,2017-06-01,0.0,51.44
426,47072-MN10030,2017-07-01,0.0,53.15879569892472
427,47072-MN10030,2017-08-01,0.7741935483870968,53.99612903225806
428,47072-MN10030,2017-09-01,0.22580645161290322,51.68877641824249
429,47072-MN10030,2017-10-01,0.0,53.15993325917686
430,47072-MN10030,2017-11-01,0.0,51.44903225806452
431,47072-MN10030,2017-12-01,0.0,34.873333333333335
432,47072-MN10030,2018-01-01,1080.258064516129,1340.2263440860215
433,47072-MN10030,2018-02-01,1068.7086021505374,1328.9199892473118
434,47072-MN10030,2018-03-01,878.5850574712643,1081.0506781609197
435,47072-MN10030,2018-04-01,538.604525862069,627.1302801724138
436,47072-MN10030,2018-05-01,242.84375,307.78537500000004
437,47072-MN10030,2018-06-01,259.2,334.006
438,47072-MN10030,2018-07-01,67.28387096774193,126.97993548387095
439,47072-MN10030,2018-08-01,27.516129032258064,83.89258064516129
440,47072-MN10030,2018-09-01,95.37931034482759,159.0341045606229
441,47072-MN10030,2018-10-01,184.3706896551724,269.01887931034486
442,47072-MN10030,2018-11-01,749.9741379310344,694.1159482758621
443,47072-MN10030,2018-12-01,148.27586206896552,133.09655172413795
444,47069-MN10012,2015-12-01,1013.8400000000001,668.5103333333334
445,47069-MN10012,2016-01-01,1098.2427586206895,765.5893218390804
446,47069-MN10012,2016-02-01,614.5172413793103,455.2028448275862
447,47069-MN10012,2016-03-01,598.8965517241379,436.71991379310344
448,47069-MN10012,2016-04-01,589.903448275862,379.14358620689654
449,47069-MN10012,2016-05-01,840.85625,39.411812499999996
450,47069-MN10012,2016-06-01,413.94375,109.69018750000002
451,47069-MN10012,2016-07-01,179.14999999999998,144.42950000000002
452,47069-MN10012,2016-08-01,167.04999999999998,168.76016666666666
453,47069-MN10012,2016-09-01,215.26896551724136,207.31681609195402
454,47069-MN10012,2016-10-01,284.7241379310345,263.59724137931033
455,47069-MN10012,2016-11-01,618.3318965517242,573.2945258620689
456,47069-MN10012,2016-12-01,1410.5416666666667,1238.44875
457,47069-MN10012,2017-01-01,1328.0430107526881,1109.0524193548385
458,47069-MN10012,2017-02-01,1172.090322580645,1276.2342196225623
459,47069-MN10012,2017-03-01,747.751724137931,1037.270207918566
460,47069-MN10012,2017-04-01,460.44827586206895,580.8806531040327
461,47069-MN10012,2017-05-01,312.9666666666667,393.11083333333335
462,47069-MN10012,2017-06-01,147.2,212.34466666666665
463,47069-MN10012,2017-07-01,95.73655913978496,157.06877419354836
464,47069-MN10012,2017-08-01,124.61290322580643,188.3164516129032
465,47069-MN10012,2017-09-01,167.69076751946605,233.53608453837597
466,47069-MN10012,2017-10-01,471.27697441601777,568.9671412680756
467,47069-MN10012,2017-11-01,902.1161290322581,1115.081548387097
468,47069-MN10012,2017-12-01,1554.4,1897.082
469,47069-MN10012,2018-01-01,1264.032258064516,1560.9748387096774
470,47069-MN10012,2018-02-01,1278.8677419354838,1581.0798279569892
471,47069-MN10012,2018-03-01,1029.5827586206897,1258.7205057471265
472,47069-MN10012,2018-04-01,715.8297413793103,813.6042025862068
473,47069-MN10012,2018-05-01,433.2875,601.210625
474,47069-MN10012,2018-06-01,169.20000000000002,350.428
475,47069-MN10012,2018-07-01,74.39354838709679,252.37361290322582
476,47069-MN10012,2018-08-01,89.22580645161291,269.1948387096774
477,47069-MN10012,2018-09-01,130.30478309232478,317.19630700778646
478,47069-MN10012,2018-10-01,281.6508620689655,497.8434913793103
479,47069-MN10012,2018-11-01,1141.280172413793,1051.0165086206898
480,47069-MN10012,2018-12-01,225.34482758620692,197.66724137931035
481,47070-MN10018,2015-12-01,1055.6233333333334,694.6613333333333
482,47070-MN10018,2016-01-01,1108.3111494252873,771.9097011494252
483,47070-MN10018,2016-02-01,557.7155172413793,417.7364655172414
484,47070-MN10018,2016-03-01,567.4285714285714,417.78821428571433
485,47070-MN10018,2016-04-01,399.66013824884794,275.3046082949309
486,47070-MN10018,2016-05-01,243.47379032258064,-287.80282258064517
487,47070-MN10018,2016-06-01,132.02083333333331,-340.81583333333333
488,47070-MN10018,2016-07-01,91.66666666666666,-236.31416666666667
489,47070-MN10018,2016-08-01,22.0,-179.25783333333334
490,47070-MN10018,2016-09-01,0.7931034482758621,1.8065402298850586
491,47070-MN10018,2016-10-01,145.03448275862067,160.76999999999998
492,47070-MN10018,2016-11-01,452.98491379310343,434.2769181034483
493,47070-MN10018,2016-12-01,1741.6875,1515.966875
494,47070-MN10018,2017-01-01,1874.241935483871,1540.932258064516
495,47070-MN10018,2017-02-01,794.4580645161291,846.9574349298341
496,47070-MN10018,2017-03-01,471.8689655172414,647.8903837210208
497,47070-MN10018,2017-04-01,253.6810344827586,338.08492328462887
498,47070-MN10018,2017-05-01,194.18333333333334,264.204
499,47070-MN10018,2017-06-01,64.83333333333333,122.225
500,47070-MN10018,2017-07-01,10.433333333333334,64.56
501,47070-MN10018,2017-08-01,75.01875,134.5700625
502,47070-MN10018,2017-09-01,150.85021551724137,215.27248922413793
503,47070-MN10018,2017-10-01,143.60845383759732,210.127319243604
504,47070-MN10018,2017-11-01,328.72258064516126,440.1401290322581
505,47070-MN10018,2017-12-01,758.1,952.3559999999999
506,47070-MN10018,2018-01-01,640.5645161290322,817.2496774193548
507,47070-MN10018,2018-02-01,655.8354838709677,817.3726559139784
508,47070-MN10018,2018-03-01,448.1689655172414,556.3504252873563
509,47070-MN10018,2018-04-01,447.7747844827586,502.3813038793103
510,47070-MN10018,2018-05-01,481.15625,607.6679375
511,47070-MN10018,2018-06-01,253.0,391.676
512,47070-MN10018,2018-07-01,352.9032258064516,510.00425806451614
513,47070-MN10018,2018-08-01,431.54838709677415,600.8448387096774
514,47070-MN10018,2018-09-01,215.4794215795328,362.46186874304783
515,47070-MN10018,2018-10-01,447.9439655172414,643.3372844827586
516,47070-MN10018,2018-11-01,503.46982758620686,501.6099568965517
517,47070-MN10018,2018-12-01,84.6551724137931,76.01379310344828
518,47073-MN10036,2015-12-01,2456.25,1586.5687500000001
519,47073-MN10036,2016-01-01,3361.7166666666662,2230.368916666667
520,47073-MN10036,2016-02-01,2791.2208333333333,1891.3829583333336
521,47073-MN10036,2016-03-01,2671.4331896551726,1746.2945474137932
522,47073-MN10036,2016-04-01,2420.9793103448274,1418.172827586207
523,47073-MN10036,2016-05-01,2339.275,247.51575000000003
524,47073-MN10036,2016-06-01,2092.7916666666665,164.65058333333334
525,47073-MN10036,2016-07-01,2194.533333333333,1111.5796666666665
526,47073-MN10036,2016-08-01,2178.2375,1532.6731875
527,47073-MN10036,2016-09-01,2294.424568965517,1712.999364224138
528,47073-MN10036,2016-10-01,2622.8165024630543,2019.5452339901478
529,47073-MN10036,2016-11-01,2972.3214285714284,2513.575487012987
530,47073-MN10036,2016-12-01,3642.137931034483,3093.1054858934167
531,47073-MN10036,2017-01-01,3507.862068965517,3998.128648545977
532,47073-MN10036,2017-02-01,2922.0625,3601.452967833333
533,47073-MN10036,2017-03-01,2664.0041666666666,3186.9089583333334
534,47073-MN10036,2017-04-01,2117.8988505747125,2393.1011494252875
535,47073-MN10036,2017-05-01,1959.9407327586207,2185.4173922413793
536,47073-MN10036,2017-06-01,1857.09375,2079.230791666667
537,47073-MN10036,2017-07-01,1990.6875,2215.516708333333
538,47073-MN10036,2017-08-01,2018.5791666666669,2241.865625
539,47073-MN10036,2017-09-01,2061.354022988506,2285.800172413793
540,47073-MN10036,2017-10-01,2283.0344827586205,2568.322413793104
541,47073-MN10036,2017-11-01,2730.344827586207,3240.5411637931034
542,47073-MN10036,2017-12-01,3356.6206896551726,4040.086767241379
543,47073-MN10036,2018-01-01,3674.2502780867635,4439.433515016685
544,47073-MN10036,2018-02-01,3646.5806451612902,4380.594838709678
545,47073-MN10036,2018-03-01,3411.9483870967742,4004.4141290322577
546,47073-MN10036,2018-04-01,2648.2206896551725,2917.195448275862
547,47073-MN10036,2018-05-01,2437.6293103448274,2640.424051724138
548,47073-MN10036,2018-06-01,2084.55,2323.6005
549,47073-MN10036,2018-07-01,2195.04375,2493.8876250000003
550,47073-MN10036,2018-08-01,2364.95625,2706.916375
551,47073-MN10036,2018-09-01,2437.2,2812.504
552,47073-MN10036,2018-10-01,2973.625,3608.1536875
553,47073-MN10036,2018-11-01,3791.089285714286,3757.3781696428573
554,47073-MN10036,2018-12-01,1579.2857142857144,1346.2821428571428
555,47121-MN10132,2015-12-01,235.34375,241.368125
556,47121-MN10132,2016-01-01,693.8497983870968,606.7267137096774
557,47121-MN10132,2016-02-01,618.496106785317,512.809299221357
558,47121-MN10132,2016-03-01,252.1770114942529,219.19519540229885
559,47121-MN10132,2016-04-01,86.34022988505747,80.29963218390805
560,47121-MN10132,2016-05-01,22.105603448275865,37.69040948275862
561,47121-MN10132,2016-06-01,5.6875,29.76995833333333
562,47121-MN10132,2016-07-01,0.0,30.81273563218391
563,47121-MN10132,2016-08-01,0.0,30.23636853448276
564,47121-MN10132,2016-09-01,2.3448275862068964,30.909148706896552
565,47121-MN10132,2016-10-01,33.10344827586207,54.95344827586207
566,47121-MN10132,2016-11-01,269.2789968652038,248.26593521421105
567,47121-MN10132,2016-12-01,596.8021390374332,529.656559714795
568,47121-MN10132,2017-01-01,733.0912778904666,687.192677484787
569,47121-MN10132,2017-02-01,560.4827586206897,530.9475862068965
570,47121-MN10132,2017-03-01,417.41379310344826,368.62172413793104
571,47121-MN10132,2017-04-01,182.29525862068965,175.4657327586207
572,47121-MN10132,2017-05-01,49.12083333333334,71.68408333333333
573,47121-MN10132,2017-06-01,6.066666666666666,34.95733333333333
574,47121-MN10132,2017-07-01,0.0,29.6192688172043
575,47121-MN10132,2017-08-01,0.5666666666666667,30.16106451612903
576,47121-MN10132,2017-09-01,2.7781609195402295,34.465620689655175
577,47121-MN10132,2017-10-01,66.51724137931035,88.2196551724138
578,47121-MN10132,2017-11-01,371.1076280041797,323.08202716823405
579,47121-MN10132,2017-12-01,861.7361853832441,689.7879322638146
580,47121-MN10132,2018-01-01,972.6734279918863,798.9314198782961
581,47121-MN10132,2018-02-01,660.8965517241379,556.1234482758621
582,47121-MN10132,2018-03-01,605.2241379310344,444.7118965517241
583,47121-MN10132,2018-04-01,367.05172413793105,262.59258620689656
584,47121-MN10132,2018-05-01,73.98160919540229,85.79308045977011
585,47121-MN10132,2018-06-01,0.4666666666666667,31.849333333333334
586,47121-MN10132,2018-07-01,0.5172413793103449,33.50344827586207
587,47121-MN10132,2018-08-01,0.48275862068965514,34.52988505747126
588,47121-MN10132,2018-09-01,0.0,33.237011494252876
589,47121-MN10132,2018-10-01,74.7741935483871,91.27320355951056
590,47121-MN10132,2018-11-01,434.82580645161295,364.33045161290323
591,47121-MN10132,2018-12-01,258.40000000000003,210.136
592,47121-MN10134,2015-12-01,112.09375,122.1396875
593,47121-MN10134,2016-01-01,237.22883064516128,230.5212802419355
594,47121-MN10134,2016-02-01,185.6774193548387,172.73489432703005
595,47121-MN10134,2016-03-01,98.4,101.01147126436783
596,47121-MN10134,2016-04-01,45.737931034482756,54.87887356321839
597,47121-MN10134,2016-05-01,14.92456896551724,34.63754310344828
598,47121-MN10134,2016-06-01,3.9375,29.06558333333333
599,47121-MN10134,2016-07-01,0.5862068965517241,30.03894252873563
600,47121-MN10134,2016-08-01,0.41379310344827586,28.692661637931035
601,47121-MN10134,2016-09-01,1.1724137931034482,28.40354525862069
602,47121-MN10134,2016-10-01,9.344827586206897,36.78275862068965
603,47121-MN10134,2016-11-01,72.36154649947753,95.64639498432602
604,47121-MN10134,2016-12-01,163.23885918003566,186.90342245989302
605,47121-MN10134,2017-01-01,189.158215010142,227.9950101419878
606,47121-MN10134,2017-02-01,132.75862068965517,166.65310344827586
607,47121-MN10134,2017-03-01,94.27586206896552,109.97689655172414
608,47121-MN10134,2017-04-01,34.533405172413794,51.70043103448276
609,47121-MN10134,2017-05-01,5.15625,30.770833333333336
610,47121-MN10134,2017-06-01,0.0,27.25
611,47121-MN10134,2017-07-01,0.0,27.66021505376344
612,47121-MN10134,2017-08-01,0.5666666666666667,27.71411827956989
613,47121-MN10134,2017-09-01,1.0195402298850573,29.245436781609193
614,47121-MN10134,2017-10-01,20.06896551724138,48.7151724137931
615,47121-MN10134,2017-11-01,127.31452455590386,145.18202716823404
616,47121-MN10134,2017-12-01,284.6185383244207,278.71793226381465
617,47121-MN10134,2018-01-01,339.5496957403651,340.0093509127789
618,47121-MN10134,2018-02-01,239.9310344827586,248.8862068965517
619,47121-MN10134,2018-03-01,187.9310344827586,157.95120689655172
620,47121-MN10134,2018-04-01,97.55172413793103,74.16913793103448
621,47121-MN10134,2018-05-01,13.448275862068966,34.29186206896552
622,47121-MN10134,2018-06-01,0.0,27.579
623,47121-MN10134,2018-07-01,0.0,29.02189655172414
624,47121-MN10134,2018-08-01,0.0,29.940103448275863
625,47121-MN10134,2018-09-01,0.0,29.087482758620688
626,47121-MN10134,2018-10-01,45.96774193548387,65.58164627363738
627,47121-MN10134,2018-11-01,196.43225806451613,200.30187096774196
628,47121-MN10134,2018-12-01,111.60000000000001,110.89200000000002
629,47098-MN10127,2015-12-01,349.8181818181818,401.05393939393934
630,47098-MN10127,2016-01-01,438.75324675324674,494.80463203463205
631,47098-MN10127,2016-02-01,432.42857142857144,471.1433035714286
632,47098-MN10127,2016-03-01,461.68965517241384,495.1453663793103
633,47098-MN10127,2016-04-01,485.51724137931035,497.82931034482755
634,47098-MN10127,2016-05-01,452.7931034482759,456.2384482758621
635,47098-MN10127,2016-06-01,432.8125,430.2915625
636,47098-MN10127,2016-07-01,481.0150862068965,470.82723060344824
637,47098-MN10127,2016-08-01,519.3103448275863,497.09758620689655
638,47098-MN10127,2016-09-01,400.20581896551727,383.1761206896552
639,47098-MN10127,2016-10-01,471.24245689655174,448.2014655172414
640,47098-MN10127,2016-11-01,401.47629310344826,384.85415948275863
641,47098-MN10127,2016-12-01,409.02840909090907,393.3283901515151
642,47098-MN10127,2017-01-01,478.32288401253925,466.6764158829676
643,47098-MN10127,2017-02-01,431.17995689655174,446.6414439655172
644,47098-MN10127,2017-03-01,462.4407327586207,509.13959051724134
645,47098-MN10127,2017-04-01,471.37931034482756,482.98965517241373
646,47098-MN10127,2017-05-01,419.64870689655174,424.58419181034486
647,47098-MN10127,2017-06-01,406.7708333333333,419.28385416666663
648,47098-MN10127,2017-07-01,450.09770114942523,466.72540229885055
649,47098-MN10127,2017-08-01,448.62068965517244,467.2627586206897
650,47098-MN10127,2017-09-01,417.72952586206895,435.4373599137931
651,47098-MN10127,2017-10-01,521.5808189655172,558.3981573275862
652,47098-MN10127,2017-11-01,390.7261663286004,424.1678904665314
653,47098-MN10127,2017-12-01,411.63757115749524,448.7901518026565
654,47098-MN10127,2018-01-01,449.2258064516129,484.4651612903225
655,47098-MN10127,2018-02-01,424.68172043010753,456.4791182795699
656,47098-MN10127,2018-03-01,500.79770114942534,536.161471264368
657,47098-MN10127,2018-04-01,534.655172413793,578.8879310344828
658,47098-MN10127,2018-05-01,528.8825431034483,565.9110560344828
659,47098-MN10127,2018-06-01,488.6979166666667,512.821875
660,47098-MN10127,2018-07-01,506.6954022988506,525.9412068965516
661,47098-MN10127,2018-08-01,438.5129310344828,442.0762931034483
662,47098-MN10127,2018-09-01,459.96982758620686,454.8878448275862
663,47098-MN10127,2018-10-01,459.8965517241379,447.3086206896552
664,47098-MN10127,2018-11-01,409.33437826541274,386.78770114942535
665,47098-MN10127,2018-12-01,54.42424242424242,51.373333333333335
666,47088-MN10074,2015-12-01,2255.3333333333335,1547.5302813333333
667,47088-MN10074,2016-01-01,3218.0114942528735,2151.5550441149426
668,47088-MN10074,2016-02-01,2415.32183908046,1595.3852085517242
669,47088-MN10074,2016-03-01,1864.7708333333335,1210.1278965000001
670,47088-MN10074,2016-04-01,1465.8291666666669,879.6824546
671,47088-MN10074,2016-05-01,1118.7333333333333,644.9348005666667
672,47088-MN10074,2016-06-01,692.25,393.11986633333333
673,47088-MN10074,2016-07-01,714.3499999999999,378.7337508666667
674,47088-MN10074,2016-08-01,758.775,391.8600023833333
675,47088-MN10074,2016-09-01,923.8318965517242,460.8048543362069
676,47088-MN10074,2016-10-01,1265.935960591133,595.9808578423646
677,47088-MN10074,2016-11-01,1828.405529953917,835.1782247649769
678,47088-MN10074,2016-12-01,2391.7849462365593,1055.8801808064516
679,47088-MN10074,2017-01-01,2579.183908045977,1073.3069405862068
680,47088-MN10074,2017-02-01,2235.1390086206898,905.586264163793
681,47088-MN10074,2017-03-01,2076.688577586207,835.3253688706895
682,47088-MN10074,2017-04-01,1642.2758620689656,642.387698137931
683,47088-MN10074,2017-05-01,1311.1065830721004,507.7957456959248
684,47088-MN10074,2017-06-01,916.8727272727274,370.64684734545455
685,47088-MN10074,2017-07-01,806.3655172413793,360.5651835793103
686,47088-MN10074,2017-08-01,770.1253918495297,356.934354893417
687,47088-MN10074,2017-09-01,1116.9805194805194,522.6474523701299
688,47088-MN10074,2017-10-01,1603.4285714285716,779.5651663571429
689,47088-MN10074,2017-11-01,2017.467741935484,988.0082860645161
