Build_id,Month,Predicted,Original,Upper_b,Lower_b,Anomaly
115506-MN10159,2015-12-01,89.67672235709327,124.50666666666666,202.3991875004685,-41.84871798998342,No
115506-MN10159,2016-01-01,107.6961682659143,99.54850574712644,242.33296771597438,-26.55061879972731,No
115506-MN10159,2016-02-01,82.83415265395357,45.8448275862069,240.36543879606305,-77.22829639454011,No
115506-MN10159,2016-03-01,51.83917010517169,73.65517241379311,171.67393551505089,-77.79868918147034,No
115506-MN10159,2016-04-01,68.85585440522385,65.14482758620689,194.70824674712694,-53.00148575426978,No
115506-MN10159,2016-05-01,49.29209527405088,44.23125,178.05508242815338,-78.10826900942591,No
115506-MN10159,2016-06-01,57.94318867203753,28.90208333333333,181.69686240188344,-63.01247522378234,No
115506-MN10159,2016-07-01,44.759034254688984,22.566666666666666,177.14189308922724,-102.8842253094148,No
115506-MN10159,2016-08-01,47.96944766984906,21.6,213.3851537029733,-74.62974728757091,No
115506-MN10159,2016-09-01,52.7576763092289,31.072413793103447,198.63122333828156,-73.86067350827676,No
115506-MN10159,2016-10-01,28.81991146193446,42.17241379310345,157.38829217502254,-92.42124466572209,No
115506-MN10159,2016-11-01,75.3023213202867,117.78017241379312,205.33680516455186,-51.77924429825349,No
115506-MN10159,2016-12-01,152.29554846200492,234.20833333333331,275.0648240085755,25.66332864171341,No
115506-MN10159,2017-01-01,105.65433380876674,155.73118279569894,228.4835278274242,-19.44130850425021,No
115506-MN10159,2017-02-01,19.799211613662624,36.60215053763441,167.90821965582856,-120.75186877824947,No
115506-MN10159,2017-03-01,37.44749824585418,18.81609195402299,150.64854962447703,-79.29452926432366,No
115506-MN10159,2017-04-01,33.53024659565071,16.267241379310345,149.5436274800351,-85.47868373813868,No
115506-MN10159,2017-05-01,23.7469887064019,14.983333333333334,144.17753187015845,-89.20434668600852,No
115506-MN10159,2017-06-01,16.37685538947858,13.577011494252872,147.77544610952143,-90.87667184998918,No
115506-MN10159,2017-07-01,16.79108470408125,12.367074527252505,135.86120326535925,-109.21616674857529,No
115506-MN10159,2017-08-01,15.088968985615086,11.69758064516129,145.60425648233033,-97.26450037790858,No
115506-MN10159,2017-09-01,18.11215447418474,12.935344827586205,128.76408619059418,-89.36979592295332,No
115506-MN10159,2017-10-01,22.332873771045094,15.592880978865404,146.9315447041184,-99.70487663936618,No
115506-MN10159,2017-11-01,51.363282450486494,17.496774193548383,173.3990489794913,-72.36137938453753,No
115506-MN10159,2017-12-01,91.58514734312953,21.1,208.73844131918077,-24.741616442107865,No
115506-MN10159,2018-01-01,65.4630994229698,20.274193548387093,181.0277850881625,-54.25858148652503,No
115506-MN10159,2018-02-01,0.004460902434335168,18.55913978494624,107.7595901246998,-127.46279942862579,No
115506-MN10159,2018-03-01,19.90660483539052,19.5632183908046,156.56534032202245,-109.23557670682575,No
115506-MN10159,2018-04-01,-4.497618710876402,16.384698275862068,123.41193755931928,-152.31059071534784,No
115506-MN10159,2018-05-01,-3.835444511915398,14.91875,131.5787817943576,-161.38366834636145,No
115506-MN10159,2018-06-01,-26.465100282075724,13.2,104.81358148492154,-152.81339970243192,No
115506-MN10159,2018-07-01,-11.693575310336197,11.470967741935484,146.50267258795293,-154.7104362003327,No
115506-MN10159,2018-08-01,-17.76108084095199,11.806451612903226,128.97115205934298,-181.36623309586065,No
115506-MN10159,2018-09-01,-15.651302848748347,13.081201334816466,110.31241219946999,-147.95438004084403,No
115506-MN10159,2018-10-01,16.84089666482499,15.241379310344827,147.14183695704756,-117.35196588536648,No
115506-MN10159,2018-11-01,27.94741244729867,18.724137931034484,161.4242668701525,-104.38400569115637,No
115506-MN10159,2018-12-01,32.18895616890212,3.2758620689655173,155.45544838140367,-103.37910474538495,No
47068-MN10002,2015-12-01,964.0045941585881,1341.6666666666667,1860.3051889135356,114.10568838621035,No
47068-MN10002,2016-01-01,1221.472774845175,1176.2505747126438,2142.090698693378,254.4342358744735,No
47068-MN10002,2016-02-01,619.8884683216788,469.7327586206897,1548.830782838455,-366.48240511558464,No
47068-MN10002,2016-03-01,813.0998766484494,1016.1120689655173,1721.7938678636617,-56.07146708896637,No
47068-MN10002,2016-04-01,612.4418343414407,793.3379310344827,1482.3140942854038,-267.5445682443436,No
47068-MN10002,2016-05-01,322.1683728819541,504.425,1402.8951108420506,-815.7312318458675,No
47068-MN10002,2016-06-01,379.3523887030111,231.175,1288.430212403045,-560.7071103369628,No
47068-MN10002,2016-07-01,139.59173447695633,78.19999999999997,1115.8967575199163,-811.5481525795723,No
47068-MN10002,2016-08-01,234.57349433205331,37.53333333333333,1114.9305790337335,-717.5860422797814,No
47068-MN10002,2016-09-01,395.4122993606941,97.08735632183908,1267.4986461825767,-574.5683079041669,No
47068-MN10002,2016-10-01,798.7803623374498,447.5172413793104,1684.327868906496,-98.7396314300462,No
47068-MN10002,2016-11-01,663.6440226402797,524.4870689655172,1541.7205268384832,-272.4430575519805,No
47068-MN10002,2016-12-01,1068.0396574967585,1206.2083333333333,1999.5540839630726,117.63683078301081,No
47068-MN10002,2017-01-01,1080.544893606365,1355.7795698924733,1992.3974151748346,176.24213751759507,No
47068-MN10002,2017-02-01,788.5019170740878,749.3204301075267,1621.8536513187516,-141.22780242594658,No
47068-MN10002,2017-03-01,708.7814893455861,457.96321839080457,1540.646055263006,-95.89616946953576,No
47068-MN10002,2017-04-01,640.0168589208243,242.3534482758621,1457.8425826293994,-140.36038921679622,No
47068-MN10002,2017-05-01,440.70659761406785,228.71666666666667,1256.0799299401003,-425.45701341388315,No
